game_id,player,positionGroupType,shirtNumber,team
12519,"{'id': '17898', 'nickname': 'Mateus Pasinato'}",GK,14,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '17976', 'nickname': 'Marcos Leonardo'}",CF,9,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '17965', 'nickname': 'Guilherme Camacho'}",DM,29,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '18077', 'nickname': 'Arthur'}",RB,13,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '17916', 'nickname': 'Adyson'}",LW,44,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '17951', 'nickname': 'Eduardo Bauermann'}",LCB,4,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '18615', 'nickname': 'Bruno Mezenga'}",CF,88,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '17974', 'nickname': 'Ângelo Gabriel'}",RW,11,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '16007', 'nickname': 'Everaldo'}",LM,37,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '17906', 'nickname': 'Lucas Kal'}",DM,21,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '17969', 'nickname': 'Dodi'}",CM,19,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '18305', 'nickname': 'Deivid Washington'}",LW,36,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '17910', 'nickname': 'Alê'}",DM,16,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '17912', 'nickname': 'Emmanuel Martínez'}",LW,5,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '17953', 'nickname': 'Messias'}",RCB,24,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '16378', 'nickname': 'Daniel Ruiz Rivera'}",LW,7,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '17948', 'nickname': 'Vladimir'}",GK,1,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '17909', 'nickname': 'Matheusinho'}",RM,7,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '17905', 'nickname': 'Nino Paraíba'}",RB,2,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '17963', 'nickname': 'Rodrigo Fernández'}",CM,14,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '17971', 'nickname': 'Ed Carlos'}",AM,37,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '17902', 'nickname': 'Éder Ferreira'}",RCB,33,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '17919', 'nickname': 'Mikael'}",CF,87,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '17914', 'nickname': 'Felipe Azevedo'}",LW,11,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '17958', 'nickname': 'Lucas Pires'}",LB,44,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '17966', 'nickname': 'Sandry'}",CM,6,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '17899', 'nickname': 'Matheus Cavichioli'}",GK,1,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '17923', 'nickname': 'Aloísio'}",CF,99,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '17920', 'nickname': 'Gonzalo Mastriani'}",CF,17,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '18081', 'nickname': 'Lucas Lima'}",CM,23,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '17952', 'nickname': 'Maicon'}",RCB,33,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '17903', 'nickname': 'Marlon Lopes'}",LB,6,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '18075', 'nickname': 'Ricardo Silva'}",RCB,45,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '3084', 'nickname': 'Yeferson Soteldo'}",LW,10,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '17955', 'nickname': 'Joaquim'}",RCB,28,"{'id': '443', 'name': 'Santos FC'}"
12519,"{'id': '17908', 'nickname': 'Martín Benítez'}",CM,10,"{'id': '425', 'name': 'América Mineiro'}"
12519,"{'id': '18076', 'nickname': 'Nicolas'}",LB,30,"{'id': '425', 'name': 'América Mineiro'}"
12520,"{'id': '16123', 'nickname': 'Santos'}",GK,1,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '8006', 'nickname': 'Everton'}",LW,11,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '16136', 'nickname': 'Ayrton Lucas'}",LWB,6,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '16125', 'nickname': 'Fabrício Bruno'}",RCB,15,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '16735', 'nickname': 'Léo Pereira'}",LCB,4,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '16135', 'nickname': 'Erick Pulgar'}",DM,5,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '13830', 'nickname': 'Pedro'}",CF,9,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '16129', 'nickname': 'Rodrigo Caio'}",RCB,3,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '18106', 'nickname': 'Carlos Eduardo'}",AM,33,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '14526', 'nickname': 'Leonel Di Placido'}",RB,24,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '1527', 'nickname': 'Arturo Vidal'}",CM,32,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '18360', 'nickname': 'Matheus Gonçalves'}",RW,40,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '17928', 'nickname': 'Adryelson'}",RCB,34,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '17946', 'nickname': 'Matheus Nascimento'}",CF,90,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '17944', 'nickname': 'Gustavo Sauer'}",RW,10,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '18333', 'nickname': 'Wesley'}",RWB,43,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '16716', 'nickname': 'Pablo'}",RCB,30,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '18105', 'nickname': 'Rafael'}",RB,2,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '17929', 'nickname': 'Luis Segovia'}",LCB,4,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '148', 'nickname': 'David Luiz'}",MCB,23,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '13831', 'nickname': 'Everton Ribeiro'}",CM,7,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '16737', 'nickname': 'Matheus Cunha'}",GK,25,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '17947', 'nickname': 'Tiquinho Soares'}",CF,9,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '17942', 'nickname': 'Lucas Fernandes'}",AM,18,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '16137', 'nickname': 'Thiago Maia'}",CM,8,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '16132', 'nickname': 'Matheus França'}",AM,42,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '17930', 'nickname': 'Victor Cuesta'}",LCB,15,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '17931', 'nickname': 'Philipe Sampaio'}",RCB,94,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '3988', 'nickname': 'Luis Henrique'}",LW,11,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '16124', 'nickname': 'Gabriel Barbosa'}",RW,10,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '16127', 'nickname': 'Bruno Henrique'}",LW,27,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '17939', 'nickname': 'Tchê Tchê'}",CM,6,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '17377', 'nickname': 'Matías Segovia'}",RM,19,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '18359', 'nickname': 'Igor'}",DM,48,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '17924', 'nickname': 'Lucas Perri'}",GK,12,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '16185', 'nickname': 'Júnior Santos'}",RW,37,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '18080', 'nickname': 'Hugo'}",LB,16,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '16130', 'nickname': 'Marinho'}",RW,31,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '1906', 'nickname': 'Marcal'}",LB,21,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '18380', 'nickname': 'Raí'}",AM,75,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '16128', 'nickname': 'Victor Hugo'}",AM,29,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '7365', 'nickname': 'Danilo Barbosa'}",CM,5,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '17926', 'nickname': 'Douglas Borges'}",GK,22,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '3981', 'nickname': 'Gerson'}",CM,20,"{'id': '435', 'name': 'Flamengo'}"
12520,"{'id': '5005', 'nickname': 'Joao Victor'}",LW,7,"{'id': '430', 'name': 'Botafogo'}"
12520,"{'id': '17935', 'nickname': 'Marlon Freitas'}",DM,17,"{'id': '430', 'name': 'Botafogo'}"
12521,"{'id': '18601', 'nickname': 'Eduarod Santos'}",RCB,26,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18023', 'nickname': 'Jadsom'}",DM,5,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18087', 'nickname': 'Cleiton'}",GK,1,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18579', 'nickname': 'Bruno Rodrigues'}",LW,9,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18530', 'nickname': 'Stênio'}",RW,22,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '1520', 'nickname': 'Matheus Fernandes'}",CM,35,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18025', 'nickname': 'Bruno Praxedes'}",CM,25,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '12963', 'nickname': 'Marlon'}",LB,3,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18524', 'nickname': 'Neto Moura'}",CM,8,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18012', 'nickname': 'Lucão'}",GK,40,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18028', 'nickname': 'Helinho'}",RW,11,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18031', 'nickname': 'Thiago Borbas'}",CF,18,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18522', 'nickname': 'Ramiro'}",CM,17,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18513', 'nickname': 'Reynaldo'}",LCB,29,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18020', 'nickname': 'Juninho Capixaba'}",LB,29,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18021', 'nickname': 'Andrés Hurtado'}",RB,34,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '6918', 'nickname': 'Rafael'}",GK,1,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18527', 'nickname': 'Nikão'}",RW,10,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '16188', 'nickname': 'Matheus Jussa'}",DM,18,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '15805', 'nickname': 'Eduardo Sasha'}",CF,19,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18388', 'nickname': 'Talisson'}",LW,21,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18526', 'nickname': 'Mateus Vital'}",AM,7,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18518', 'nickname': 'Igor Formiga'}",RB,33,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18022', 'nickname': 'Aderlan'}",RB,13,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18602', 'nickname': 'Guilherme Lopes'}",LB,31,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18515', 'nickname': 'Luciano Castán'}",LCB,4,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18719', 'nickname': 'Henrique Dourado'}",CF,99,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18516', 'nickname': 'Kaiki'}",LB,16,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18026', 'nickname': 'Eric Ramires'}",CM,7,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18391', 'nickname': 'Gustavinho'}",AM,22,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '4995', 'nickname': 'William'}",RB,12,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18528', 'nickname': 'Daniel Júnior'}",AM,48,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18033', 'nickname': 'Bruninho'}",AM,17,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18018', 'nickname': 'Luan Patrick'}",RCB,30,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18514', 'nickname': 'Neris'}",RCB,27,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18510', 'nickname': 'Anderson Paixão'}",GK,98,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18576', 'nickname': 'Wesley'}",LW,11,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18029', 'nickname': 'Sorriso'}",LW,27,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18017', 'nickname': 'Leonardo Realpe'}",RCB,2,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18519', 'nickname': 'Richard'}",CM,25,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18531', 'nickname': 'Rafael Bilu'}",RW,31,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18015', 'nickname': 'Natan'}",LCB,4,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18032', 'nickname': 'Alerrandro'}",CF,9,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18600', 'nickname': 'Henry Mosquera'}",LW,16,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12521,"{'id': '18568', 'nickname': 'Gilberto'}",CF,21,"{'id': '514', 'name': 'Cruzeiro'}"
12521,"{'id': '18521', 'nickname': 'Filipe Machado'}",DM,23,"{'id': '514', 'name': 'Cruzeiro'}"
12522,"{'id': '16175', 'nickname': 'Tinga'}",RB,2,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16181', 'nickname': 'Brayan Ceballos'}",RCB,3,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16151', 'nickname': 'Manoel'}",LCB,26,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16159', 'nickname': 'David Braz'}",RCB,44,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16150', 'nickname': 'Keno'}",LW,11,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '15810', 'nickname': 'Calebe'}",RM,27,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16715', 'nickname': 'Dudu'}",RB,20,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16144', 'nickname': 'Alan'}",AM,18,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16161', 'nickname': 'Felipe Melo'}",DM,30,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16174', 'nickname': 'Emanuel Brítez'}",RCB,19,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16187', 'nickname': 'Marcelo Benevenuto'}",RCB,5,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16168', 'nickname': 'Romarinho'}",LW,11,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '18347', 'nickname': 'John Kennedy'}",LW,9,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16146', 'nickname': 'Samuel Xavier'}",RB,2,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '2530', 'nickname': 'Caio Alexandre'}",CM,8,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '17016', 'nickname': 'Guilherme Augusto'}",LW,29,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16154', 'nickname': 'Nino'}",RCB,33,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16157', 'nickname': 'Vitor Mendes'}",RCB,4,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16139', 'nickname': 'Ganso'}",AM,10,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16171', 'nickname': 'Fernando Miguel'}",GK,16,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '2364', 'nickname': 'Tomás Pochettino'}",CF,7,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16172', 'nickname': 'Zé Welison'}",DM,17,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16163', 'nickname': 'André'}",CM,7,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16149', 'nickname': 'Pedro Rangel'}",GK,22,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16184', 'nickname': 'Hércules'}",CM,35,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '17967', 'nickname': 'Vinicius Zanocelo'}",CM,25,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16155', 'nickname': 'Alexsander'}",LB,5,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16156', 'nickname': 'Giovanni'}",LW,37,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16192', 'nickname': 'Thiago Galhardo'}",CF,91,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16173', 'nickname': 'Silvio Romero'}",CF,18,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16160', 'nickname': 'Lima'}",CM,45,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '790', 'nickname': 'Thiago Santos'}",DM,29,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16176', 'nickname': 'Moisés'}",LM,21,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16177', 'nickname': 'Yago Pikachu'}",RB,22,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16729', 'nickname': 'Guga'}",RB,23,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '18604', 'nickname': 'Isaac'}",LW,32,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16186', 'nickname': 'Titi'}",LCB,4,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16190', 'nickname': 'Lucas Sasha'}",DM,88,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '5203', 'nickname': 'Lucas Esteves'}",LB,13,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '18346', 'nickname': 'Lele'}",CF,99,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16148', 'nickname': 'Jhon Arias'}",AM,21,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16189', 'nickname': 'Bruno Pacheco'}",LB,6,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '18373', 'nickname': 'Mauricio Kozlinski'}",GK,30,"{'id': '437', 'name': 'Fortaleza'}"
12522,"{'id': '16750', 'nickname': 'Fábio'}",GK,1,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '18345', 'nickname': 'Gabriel Pirani'}",RW,20,"{'id': '436', 'name': 'Fluminense FC'}"
12522,"{'id': '16141', 'nickname': 'Germán Cano'}",CF,14,"{'id': '436', 'name': 'Fluminense FC'}"
12523,"{'id': '16252', 'nickname': 'John Victor'}",GK,31,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '16248', 'nickname': 'Gabriel Mercado'}",LCB,25,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '9114', 'nickname': 'Vitão'}",RCB,44,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '16259', 'nickname': 'Renê'}",LB,6,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '16245', 'nickname': 'Fabricio Bustos'}",RB,16,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '8380', 'nickname': 'Carlos De Peña'}",AM,14,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '16257', 'nickname': 'Matheus Dias'}",CM,41,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '16251', 'nickname': 'Johnny Cardoso'}",CM,30,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '12185', 'nickname': 'Luiz Adriano'}",CF,9,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '16712', 'nickname': 'Pedrao'}",LW,28,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '16250', 'nickname': 'Maurício'}",RW,27,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '16258', 'nickname': 'Lucca'}",CF,45,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '18742', 'nickname': 'Gabriel De Sousa Barros'}",RW,42,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '18598', 'nickname': 'Rômulo'}",DM,40,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '16256', 'nickname': 'Rodrigo Moledo'}",RCB,4,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '18597', 'nickname': 'Jean Dias'}",LW,38,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '16255', 'nickname': 'Thauan Lara'}",LB,36,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '16254', 'nickname': 'Alexandre Alemão'}",CF,35,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '16253', 'nickname': 'Gabriel Baralhas'}",CM,33,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '15784', 'nickname': 'Nicolás Hernández'}",LCB,22,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '16706', 'nickname': 'Igor Gomes'}",RCB,21,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '18293', 'nickname': 'Emerson Júnior'}",GK,12,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '9187', 'nickname': 'Alan Patrick'}",AM,10,"{'id': '439', 'name': 'Internacional'}"
12523,"{'id': '17979', 'nickname': 'Tadeu'}",GK,23,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '17988', 'nickname': 'Bruno Melo'}",LCB,19,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '17982', 'nickname': 'Lucas Halter'}",RCB,3,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '17989', 'nickname': 'Sander'}",LB,6,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '17991', 'nickname': 'Maguinho'}",RB,2,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '17998', 'nickname': 'Julián Palacios'}",AM,10,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '18298', 'nickname': 'Everton Morelli'}",CM,40,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '17993', 'nickname': 'Zé Ricardo'}",CM,5,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '18007', 'nickname': 'Matheus Peixoto'}",CF,9,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '18000', 'nickname': 'Vinícius'}",LW,7,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '18084', 'nickname': 'Dieguinho'}",RW,20,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '17980', 'nickname': 'Marcelo Rangel'}",GK,88,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '17996', 'nickname': 'Fellipe Bastos'}",CM,8,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '17995', 'nickname': 'Jhonny Lucas'}",CM,77,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '18082', 'nickname': 'Hugo'}",LB,66,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '18594', 'nickname': 'Guilherme'}",AM,60,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '17986', 'nickname': 'Edu'}",RCB,43,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '17985', 'nickname': 'Sidimar'}",RCB,4,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '18006', 'nickname': 'Matheusinho'}",RW,30,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '18004', 'nickname': 'Alesson'}",RW,27,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '18005', 'nickname': 'Apodi'}",RW,22,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '17992', 'nickname': 'Willian Oliveira'}",DM,12,"{'id': '438', 'name': 'Goiás'}"
12523,"{'id': '18001', 'nickname': 'Diego Gonçalves'}",LW,11,"{'id': '438', 'name': 'Goiás'}"
12524,"{'id': '17055', 'nickname': 'Renzo Saravia'}",RB,26,"{'id': '428', 'name': 'Atlético Mineiro'}"
12524,"{'id': '15814', 'nickname': 'Nathan Silva'}",RCB,40,"{'id': '428', 'name': 'Atlético Mineiro'}"
12524,"{'id': '15788', 'nickname': 'Zé Ivaldo'}",RCB,3,"{'id': '426', 'name': 'Athletico Paranaense'}"
12524,"{'id': '15798', 'nickname': 'Christian'}",CM,88,"{'id': '426', 'name': 'Athletico Paranaense'}"
12524,"{'id': '16143', 'nickname': 'Willian'}",CF,11,"{'id': '426', 'name': 'Athletico Paranaense'}"
12524,"{'id': '15803', 'nickname': 'Matías Zaracho'}",RM,15,"{'id': '428', 'name': 'Atlético Mineiro'}"
12524,"{'id': '15809', 'nickname': 'Mariano'}",RB,25,"{'id': '428', 'name': 'Atlético Mineiro'}"
12524,"{'id': '15797', 'nickname': 'Alex Santana'}",CM,80,"{'id': '426', 'name': 'Athletico Paranaense'}"
12524,"{'id': '16742', 'nickname': 'Pedro Henrique'}",RCB,34,"{'id': '426', 'name': 'Athletico Paranaense'}"
12524,"{'id': '11939', 'nickname': 'Mauricio Lemos'}",RCB,28,"{'id': '428', 'name': 'Atlético Mineiro'}"
12524,"{'id': '16726', 'nickname': 'Dodô'}",LB,6,"{'id': '428', 'name': 'Atlético Mineiro'}"
12524,"{'id': '15778', 'nickname': 'Bento'}",GK,1,"{'id': '426', 'name': 'Athletico Paranaense'}"
12524,"{'id': '15792', 'nickname': 'Vitor Roque'}",CF,9,"{'id': '426', 'name': 'Athletico Paranaense'}"
12524,"{'id': '3270', 'nickname': 'Thiago Andrade'}",LW,19,"{'id': '426', 'name': 'Athletico Paranaense'}"
12524,"{'id': '15817', 'nickname': 'Edenilson'}",CM,8,"{'id': '428', 'name': 'Atlético Mineiro'}"
12524,"{'id': '15813', 'nickname': 'Réver'}",RCB,4,"{'id': '428', 'name': 'Atlético Mineiro'}"
