player_name,Injury,Start,Days Missed,Club,total_days_3y,n_events_3y,most_common_injury,severity_idx,high_risk_flag
#17MatíasViña,Head injury,2020-07-23,13.0,Cr Flamengo,424.0,7.0,Knee injury,60.57142857142857,True
#17MatíasViña,muscular problems,2020-02-29,7.0,Cr Flamengo,424.0,7.0,Knee injury,60.57142857142857,True
#17MatíasViña,Foot injury,2020-01-21,21.0,Cr Flamengo,424.0,7.0,Knee injury,60.57142857142857,True
#30Michael,Hamstring injury,2024-08-29,34.0,Cr Flamengo,34.0,1.0,Hamstring injury,34.0,False
#18Nicolásde la Cruz,Knee injury,2025-05-19,29.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#18Nicolásde la Cruz,Hamstring injury,2024-10-21,36.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#18Nicolásde la Cruz,Hamstring injury,2024-08-30,19.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#18Nicolásde la Cruz,Knee problems,2024-08-01,10.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#18Nicolásde la Cruz,Tendonitis,2023-10-23,11.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#18Nicolásde la Cruz,Rest,2023-09-23,5.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#18Nicolásde la Cruz,Fever,2023-08-19,4.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#18Nicolásde la Cruz,strain,2023-05-19,6.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#18Nicolásde la Cruz,Knee problems,2023-04-01,15.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#18Nicolásde la Cruz,Edema in the knee,2023-03-17,13.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#18Nicolásde la Cruz,Knee surgery,2023-01-01,55.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#18Nicolásde la Cruz,Knee problems,2022-10-22,12.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#18Nicolásde la Cruz,Knee problems,2022-09-28,7.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#18Nicolásde la Cruz,Knock,2022-06-26,10.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#18Nicolásde la Cruz,Knee problems,2022-04-24,3.0,Cr Flamengo,206.0,14.0,Knee problems,14.714285714285714,True
#21Pablo,Hamstring injury,2024-04-22,265.0,Cr Flamengo,342.0,2.0,Hamstring injury,171.0,True
#21Pablo,Hamstring injury,2024-02-01,77.0,Cr Flamengo,342.0,2.0,Hamstring injury,171.0,True
#21Pablo,Cruciate ligament tear,2020-03-01,186.0,Cr Flamengo,342.0,2.0,Hamstring injury,171.0,True
#21Pablo,Hamstring injury,2016-01-04,51.0,Cr Flamengo,342.0,2.0,Hamstring injury,171.0,True
#21Pablo,Adductor injury,2015-12-07,23.0,Cr Flamengo,342.0,2.0,Hamstring injury,171.0,True
#21Pablo,unknown injury,2015-11-23,12.0,Cr Flamengo,342.0,2.0,Hamstring injury,171.0,True
#9Pedro,Cruciate ligament tear,2024-09-04,217.0,Cr Flamengo,241.0,3.0,Hamstring injury,80.33333333333333,True
#9Pedro,Hamstring injury,2024-08-16,16.0,Cr Flamengo,241.0,3.0,Hamstring injury,80.33333333333333,True
#9Pedro,Hamstring injury,2023-05-12,8.0,Cr Flamengo,241.0,3.0,Hamstring injury,80.33333333333333,True
#9Pedro,Thigh problems,2019-08-12,40.0,Cr Flamengo,241.0,3.0,Hamstring injury,80.33333333333333,True
#9Pedro,Cruciate ligament tear,2018-08-25,208.0,Cr Flamengo,241.0,3.0,Hamstring injury,80.33333333333333,True
#29Thiago Maia,muscular problems,2024-11-09,22.0,Cr Flamengo,136.0,6.0,muscular problems,22.666666666666668,True
#29Thiago Maia,Hamstring injury,2024-07-01,41.0,Cr Flamengo,136.0,6.0,muscular problems,22.666666666666668,True
#29Thiago Maia,Ankle injury,2024-06-18,5.0,Cr Flamengo,136.0,6.0,muscular problems,22.666666666666668,True
#29Thiago Maia,Cruciate ligament tear,2020-12-01,212.0,Cr Flamengo,136.0,6.0,muscular problems,22.666666666666668,True
#29Thiago Maia,Corona virus,2020-11-21,10.0,Cr Flamengo,136.0,6.0,muscular problems,22.666666666666668,True
#29Thiago Maia,Knee injury,2020-01-05,11.0,Cr Flamengo,136.0,6.0,muscular problems,22.666666666666668,True
#29Thiago Maia,Foot injury,2019-11-27,17.0,Cr Flamengo,136.0,6.0,muscular problems,22.666666666666668,True
#29Thiago Maia,Fitness,2019-10-23,14.0,Cr Flamengo,136.0,6.0,muscular problems,22.666666666666668,True
#29Thiago Maia,unknown injury,2019-08-25,42.0,Cr Flamengo,136.0,6.0,muscular problems,22.666666666666668,True
#29Thiago Maia,Ankle injury,2019-04-27,5.0,Cr Flamengo,136.0,6.0,muscular problems,22.666666666666668,True
#29Thiago Maia,Leg injury,2019-01-18,16.0,Cr Flamengo,136.0,6.0,muscular problems,22.666666666666668,True
#43Wesley,Muscle fatigue,2025-03-30,7.0,Cr Flamengo,33.0,3.0,Hamstring injury,11.0,True
#43Wesley,Hamstring injury,2024-08-19,6.0,Cr Flamengo,33.0,3.0,Hamstring injury,11.0,True
#43Wesley,Hamstring injury,2024-07-21,7.0,Cr Flamengo,33.0,3.0,Hamstring injury,11.0,True
#43Wesley,Adductor injury,2024-03-28,20.0,Cr Flamengo,33.0,3.0,Hamstring injury,11.0,True
#28Adson,Leg injury,2025-04-06,6.0,Cr Vasco Da Gama,302.0,2.0,Broken tibia,151.0,True
#28Adson,Broken tibia,2024-08-27,215.0,Cr Vasco Da Gama,302.0,2.0,Broken tibia,151.0,True
#28Adson,Thigh problems,2022-10-21,87.0,Cr Vasco Da Gama,302.0,2.0,Broken tibia,151.0,True
#90Alex Teixeira,Hamstring injury,2024-08-01,28.0,Cr Vasco Da Gama,115.0,7.0,Hamstring strain,16.428571428571427,True
#90Alex Teixeira,Knock,2024-07-16,5.0,Cr Vasco Da Gama,115.0,7.0,Hamstring strain,16.428571428571427,True
#90Alex Teixeira,Corona virus,2022-01-07,9.0,Cr Vasco Da Gama,115.0,7.0,Hamstring strain,16.428571428571427,True
#90Alex Teixeira,Partial muscle tear,2021-11-27,32.0,Cr Vasco Da Gama,115.0,7.0,Hamstring strain,16.428571428571427,True
#90Alex Teixeira,Hamstring strain,2021-09-11,20.0,Cr Vasco Da Gama,115.0,7.0,Hamstring strain,16.428571428571427,True
#90Alex Teixeira,Hamstring strain,2021-08-28,14.0,Cr Vasco Da Gama,115.0,7.0,Hamstring strain,16.428571428571427,True
#90Alex Teixeira,Quarantine,2021-08-10,7.0,Cr Vasco Da Gama,115.0,7.0,Hamstring strain,16.428571428571427,True
#90Alex Teixeira,Calf injury,2018-08-02,10.0,Cr Vasco Da Gama,115.0,7.0,Hamstring strain,16.428571428571427,True
#90Alex Teixeira,Hamstring injury,2016-01-21,20.0,Cr Vasco Da Gama,115.0,7.0,Hamstring strain,16.428571428571427,True
#90Alex Teixeira,unknown injury,2014-04-04,10.0,Cr Vasco Da Gama,115.0,7.0,Hamstring strain,16.428571428571427,True
#15BenjamínGarré,Muscle injury,2024-07-26,28.0,Cr Vasco Da Gama,145.0,3.0,Muscle injury,48.333333333333336,True
#15BenjamínGarré,Muscle injury,2024-02-05,85.0,Cr Vasco Da Gama,145.0,3.0,Muscle injury,48.333333333333336,True
#15BenjamínGarré,Ankle injury,2023-08-18,32.0,Cr Vasco Da Gama,145.0,3.0,Muscle injury,48.333333333333336,True
#13Daniel Fuzato,Corona virus,2022-01-03,10.0,Cr Vasco Da Gama,10.0,1.0,Corona virus,10.0,False
#7David,Cruciate ligament tear,2024-09-30,260.0,Cr Vasco Da Gama,336.0,4.0,Cruciate ligament tear,84.0,True
#7David,Facial injury,2024-08-19,13.0,Cr Vasco Da Gama,336.0,4.0,Cruciate ligament tear,84.0,True
#7David,Knee injury,2023-04-15,41.0,Cr Vasco Da Gama,336.0,4.0,Cruciate ligament tear,84.0,True
#7David,Ligament stretching,2023-02-11,22.0,Cr Vasco Da Gama,336.0,4.0,Cruciate ligament tear,84.0,True
#10DimitriPayet,Knee problems,2025-04-16,62.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#10DimitriPayet,muscular problems,2024-11-06,15.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#10DimitriPayet,Thigh problems,2024-07-04,24.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#10DimitriPayet,Hamstring injury,2024-06-12,17.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#10DimitriPayet,Knock,2024-05-03,7.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#10DimitriPayet,Inflammation of ligaments in the knee,2024-04-03,24.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#10DimitriPayet,Ankle problems,2023-01-05,9.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#10DimitriPayet,Calf problems,2022-09-01,6.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#10DimitriPayet,Calf injury,2022-05-06,26.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#10DimitriPayet,Muscle injury,2022-03-12,8.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#10DimitriPayet,Calf problems,2021-10-01,16.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#10DimitriPayet,Thigh problems,2021-09-21,4.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#10DimitriPayet,muscular problems,2021-09-06,10.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#10DimitriPayet,Corona virus,2020-08-22,16.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#10DimitriPayet,Contracture,2020-02-12,10.0,Cr Vasco Da Gama,166.0,12.0,muscular problems,13.833333333333334,True
#14GuilhermeEstrella,Knee problems,2024-06-29,460.0,Cr Vasco Da Gama,460.0,1.0,Knee problems,460.0,True
#25Hugo Moura,ankle sprain,2024-05-02,31.0,Cr Vasco Da Gama,100.0,2.0,ankle sprain,50.0,True
#25Hugo Moura,Thigh problems,2022-11-07,69.0,Cr Vasco Da Gama,100.0,2.0,ankle sprain,50.0,True
#8Jair,Cruciate ligament injury,2024-02-05,262.0,Cr Vasco Da Gama,262.0,1.0,Cruciate ligament injury,262.0,True
#38João Victor,Knee injury,2024-07-01,40.0,Cr Vasco Da Gama,119.0,2.0,Knee injury,59.5,True
#38João Victor,Ankle injury,2022-07-08,79.0,Cr Vasco Da Gama,119.0,2.0,Knee injury,59.5,True
#2José LuisRodríguez,Corona virus,2020-11-19,23.0,Cr Vasco Da Gama,,,,,
#2José LuisRodríguez,Ankle injury,2018-03-20,11.0,Cr Vasco Da Gama,,,,,
#20JuanSforza,Thigh problems,2023-07-06,4.0,Cr Vasco Da Gama,22.0,3.0,Thigh problems,7.333333333333333,True
#20JuanSforza,ankle sprain,2023-03-29,11.0,Cr Vasco Da Gama,22.0,3.0,Thigh problems,7.333333333333333,True
#20JuanSforza,Ankle problems,2022-09-16,7.0,Cr Vasco Da Gama,22.0,3.0,Thigh problems,7.333333333333333,True
#3Léo,Thigh problems,2022-07-17,9.0,Cr Vasco Da Gama,46.0,4.0,Thigh problems,11.5,True
#3Léo,Corona virus,2021-03-09,14.0,Cr Vasco Da Gama,46.0,4.0,Thigh problems,11.5,True
#45LoideAugusto,Fitness,2025-01-02,3.0,Cr Vasco Da Gama,67.0,6.0,unknown injury,11.166666666666666,True
#45LoideAugusto,unknown injury,2024-10-27,17.0,Cr Vasco Da Gama,67.0,6.0,unknown injury,11.166666666666666,True
#45LoideAugusto,unknown injury,2024-08-18,20.0,Cr Vasco Da Gama,67.0,6.0,unknown injury,11.166666666666666,True
#45LoideAugusto,unknown injury,2024-04-14,11.0,Cr Vasco Da Gama,67.0,6.0,unknown injury,11.166666666666666,True
#45LoideAugusto,Fitness,2024-03-12,6.0,Cr Vasco Da Gama,67.0,6.0,unknown injury,11.166666666666666,True
#45LoideAugusto,unknown injury,2024-03-04,9.0,Cr Vasco Da Gama,67.0,6.0,unknown injury,11.166666666666666,True
#45LoideAugusto,muscular problems,2023-11-04,4.0,Cr Vasco Da Gama,67.0,6.0,unknown injury,11.166666666666666,True
#23LucaOrellano,Leg injury,2025-05-12,5.0,Cr Vasco Da Gama,,,,,
#23LucaOrellano,Leg injury,2025-02-20,12.0,Cr Vasco Da Gama,,,,,
#43Lucas Freitas,Heel spur,2025-05-05,15.0,Cr Vasco Da Gama,37.0,2.0,Shoulder injury,18.5,False
#43Lucas Freitas,Shoulder injury,2024-08-12,30.0,Cr Vasco Da Gama,37.0,2.0,Shoulder injury,18.5,False
#43Lucas Freitas,stomach problems,2024-07-09,7.0,Cr Vasco Da Gama,37.0,2.0,Shoulder injury,18.5,False
#29Lucas Oliveira,Injury to the ankle,2023-07-24,8.0,Cr Vasco Da Gama,8.0,1.0,Injury to the ankle,8.0,False
#6LucasPiton,muscular problems,2024-07-29,20.0,Cr Vasco Da Gama,72.0,2.0,muscular problems,36.0,True
#6LucasPiton,muscular problems,2022-11-07,52.0,Cr Vasco Da Gama,72.0,2.0,muscular problems,36.0,True
#22ManuelCapasso,Foot injury,2025-03-01,14.0,Cr Vasco Da Gama,,,,,
#8MatíasGalarza Fonda,strain,2025-05-03,4.0,Cr Vasco Da Gama,,,,,
#4MauricioLemos,Bone splintering,2025-04-09,38.0,Cr Vasco Da Gama,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Hamstring injury,2024-06-23,70.0,Cr Vasco Da Gama,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Back injury,2024-05-05,12.0,Cr Vasco Da Gama,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Calf injury,2024-02-06,32.0,Cr Vasco Da Gama,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Muscle injury,2023-06-22,6.0,Cr Vasco Da Gama,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Torn ankle ligaments,2020-11-30,29.0,Cr Vasco Da Gama,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,unknown injury,2019-09-30,17.0,Cr Vasco Da Gama,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Muscle injury,2019-08-07,22.0,Cr Vasco Da Gama,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,ankle sprain,2019-05-22,10.0,Cr Vasco Da Gama,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,unknown injury,2018-12-27,15.0,Cr Vasco Da Gama,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,unknown injury,2018-08-09,16.0,Cr Vasco Da Gama,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Abdominal problems,2017-11-27,7.0,Cr Vasco Da Gama,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,ankle sprain,2016-10-11,5.0,Cr Vasco Da Gama,240.0,8.0,Hamstring injury,30.0,True
#4MauricioLemos,Appendicitis,2015-02-01,37.0,Cr Vasco Da Gama,240.0,8.0,Hamstring injury,30.0,True
#17NunoMoreira,unknown injury,2023-12-10,37.0,Cr Vasco Da Gama,37.0,1.0,unknown injury,37.0,False
#18Paulinho Paula,Virus,2025-06-01,16.0,Cr Vasco Da Gama,307.0,1.0,Cruciate ligament injury,307.0,True
#18Paulinho Paula,Cruciate ligament injury,2024-01-28,307.0,Cr Vasco Da Gama,307.0,1.0,Cruciate ligament injury,307.0,True
#11PhilippeCoutinho,Hamstring injury,2024-08-04,42.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#11PhilippeCoutinho,Fitness,2024-07-09,12.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#11PhilippeCoutinho,unknown injury,2023-11-08,34.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#11PhilippeCoutinho,Hamstring injury,2023-08-20,37.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#11PhilippeCoutinho,unknown injury,2023-08-20,36.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#11PhilippeCoutinho,Hamstring injury,2022-11-05,51.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#11PhilippeCoutinho,Corona virus,2021-12-30,15.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#11PhilippeCoutinho,Fitness,2021-08-08,18.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#11PhilippeCoutinho,Tear of the lateral meniscus,2020-12-30,221.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#11PhilippeCoutinho,Hamstring injury,2020-10-25,27.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#11PhilippeCoutinho,Ankle problems,2020-04-24,63.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#11PhilippeCoutinho,Hamstring injury,2019-05-13,11.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#11PhilippeCoutinho,Torn muscle bundle,2018-11-07,20.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#11PhilippeCoutinho,Hamstring injury,2017-12-30,26.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#11PhilippeCoutinho,Knock,2017-10-26,13.0,Cr Vasco Da Gama,245.0,8.0,Hamstring injury,30.625,True
#66Riquelme,Torn lateral knee ligament,2022-07-21,345.0,Cr Vasco Da Gama,345.0,1.0,Torn lateral knee ligament,345.0,True
#3Souza,Knock,2024-07-16,12.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Souza,Knee problems,2023-01-14,24.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Souza,Knee problems,2023-01-05,9.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Souza,Inflammation in the knee,2022-11-05,48.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Souza,Fitness,2022-08-22,9.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Souza,Meniscus tear,2022-07-18,36.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Souza,Hamstring strain,2022-02-26,11.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Souza,unknown injury,2022-02-10,8.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Souza,Hamstring strain,2022-01-22,14.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Souza,Hamstring strain,2021-10-25,7.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Souza,Partial muscle tear,2020-12-26,8.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Souza,unknown injury,2020-12-03,5.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Souza,Corona virus,2020-07-26,15.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Souza,Knee injury,2020-01-29,28.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Souza,Injury to abdominal muscles,2019-01-22,120.0,Cr Vasco Da Gama,178.0,10.0,Hamstring strain,17.8,True
#3Tchê Tchê,Knee injury,2025-02-24,34.0,Cr Vasco Da Gama,,,,,
#12Victor Luís,muscular problems,2024-10-14,22.0,Cr Vasco Da Gama,22.0,1.0,muscular problems,22.0,False
#11Arthur Gomes,Achilles tendon rupture,2025-04-12,66.0,Cruzeiro Ec,24.0,1.0,Thigh problems,24.0,False
#11Arthur Gomes,Shoulder injury,2025-03-15,21.0,Cruzeiro Ec,24.0,1.0,Thigh problems,24.0,False
#11Arthur Gomes,Thigh problems,2024-05-27,24.0,Cruzeiro Ec,24.0,1.0,Thigh problems,24.0,False
#1Cássio,Knee problems,2023-11-12,51.0,Cruzeiro Ec,55.0,2.0,Knee problems,27.5,False
#1Cássio,Intestinal virus,2023-02-10,4.0,Cruzeiro Ec,55.0,2.0,Knee problems,27.5,False
#1Cássio,Contracture,2020-11-26,6.0,Cruzeiro Ec,55.0,2.0,Knee problems,27.5,False
#88Christian,Dental surgery,2025-05-05,6.0,Cruzeiro Ec,146.0,4.0,Hamstring injury,36.5,True
#88Christian,Hamstring injury,2024-10-16,31.0,Cruzeiro Ec,146.0,4.0,Hamstring injury,36.5,True
#88Christian,Hamstring injury,2023-07-25,42.0,Cruzeiro Ec,146.0,4.0,Hamstring injury,36.5,True
#92Dudu,Calf injury,2024-08-08,24.0,Cruzeiro Ec,630.0,4.0,Calf injury,157.5,True
#92Dudu,Cruciate ligament tear,2023-08-28,291.0,Cruzeiro Ec,630.0,4.0,Calf injury,157.5,True
#21Eduardo,Muscle injury,2024-07-15,95.0,Cruzeiro Ec,151.0,4.0,Muscle injury,37.75,True
#21Eduardo,Hamstring injury,2024-05-21,26.0,Cruzeiro Ec,151.0,4.0,Muscle injury,37.75,True
#21Eduardo,Foot injury,2024-05-03,13.0,Cruzeiro Ec,151.0,4.0,Muscle injury,37.75,True
#21Eduardo,Ankle injury,2024-04-04,17.0,Cruzeiro Ec,151.0,4.0,Muscle injury,37.75,True
#21Eduardo,Muscle injury,2019-12-23,24.0,Cruzeiro Ec,151.0,4.0,Muscle injury,37.75,True
#21Eduardo,Muscle injury,2019-03-12,15.0,Cruzeiro Ec,151.0,4.0,Muscle injury,37.75,True
#21Eduardo,Cruciate ligament surgery,2017-11-18,226.0,Cruzeiro Ec,151.0,4.0,Muscle injury,37.75,True
#15Fabrício Bruno,Broken nose bone,2024-03-02,4.0,Cruzeiro Ec,226.0,4.0,Broken nose bone,56.5,True
#15Fabrício Bruno,Broken toe,2022-03-30,109.0,Cruzeiro Ec,226.0,4.0,Broken nose bone,56.5,True
#23Fagner,Muscle fatigue,2025-05-19,6.0,Cruzeiro Ec,49.0,1.0,Hamstring injury,49.0,False
#23Fagner,Muscle fatigue,2025-04-18,8.0,Cruzeiro Ec,49.0,1.0,Hamstring injury,49.0,False
#23Fagner,Hamstring injury,2024-05-28,49.0,Cruzeiro Ec,49.0,1.0,Hamstring injury,49.0,False
#23Fagner,Virus,2013-02-18,10.0,Cruzeiro Ec,49.0,1.0,Hamstring injury,49.0,False
#9Gabriel Barbosa,Thigh problems,2025-05-05,6.0,Cruzeiro Ec,76.0,4.0,Thigh problems,19.0,True
#9Gabriel Barbosa,Thigh problems,2024-09-16,10.0,Cruzeiro Ec,76.0,4.0,Thigh problems,19.0,True
#9Gabriel Barbosa,Hamstring injury,2024-08-16,28.0,Cruzeiro Ec,76.0,4.0,Thigh problems,19.0,True
#77Japa,Inflammation of the biceps tendon in the thigh,2025-01-23,134.0,Cruzeiro Ec,153.0,2.0,Broken foot,76.5,True
#77Japa,Broken foot,2024-09-02,54.0,Cruzeiro Ec,153.0,2.0,Broken foot,76.5,True
#77Japa,Foot injury,2024-02-21,99.0,Cruzeiro Ec,153.0,2.0,Broken foot,76.5,True
#43João Marcelo,Torn knee ligaments,2025-02-02,135.0,Cruzeiro Ec,,,,,
#34Jonathan Jesus,Virus,2025-03-27,10.0,Cruzeiro Ec,,,,,
#19JuanDinenno,Cruciate ligament injury,2024-08-28,232.0,Cruzeiro Ec,668.0,6.0,Cruciate ligament injury,111.33333333333331,True
#19JuanDinenno,Pubic bone bruise,2024-05-27,58.0,Cruzeiro Ec,668.0,6.0,Cruciate ligament injury,111.33333333333331,True
#19JuanDinenno,Broken nose bone,2024-04-13,44.0,Cruzeiro Ec,668.0,6.0,Cruciate ligament injury,111.33333333333331,True
#6Kaiki,Muscle injury,2024-01-26,69.0,Cruzeiro Ec,69.0,1.0,Muscle injury,69.0,True
#19Kaio Jorge,Hamstring injury,2024-11-27,35.0,Cruzeiro Ec,646.0,9.0,unknown injury,71.77777777777777,True
#19Kaio Jorge,unknown injury,2024-05-24,6.0,Cruzeiro Ec,646.0,9.0,unknown injury,71.77777777777777,True
#19Kaio Jorge,unknown injury,2024-03-30,9.0,Cruzeiro Ec,646.0,9.0,unknown injury,71.77777777777777,True
#19Kaio Jorge,unknown injury,2023-09-26,27.0,Cruzeiro Ec,646.0,9.0,unknown injury,71.77777777777777,True
#19Kaio Jorge,Fitness,2023-02-15,120.0,Cruzeiro Ec,646.0,9.0,unknown injury,71.77777777777777,True
#19Kaio Jorge,Patellar tendon rupture,2022-02-24,356.0,Cruzeiro Ec,646.0,9.0,unknown injury,71.77777777777777,True
#19Kaio Jorge,influenza,2022-01-06,1.0,Cruzeiro Ec,646.0,9.0,unknown injury,71.77777777777777,True
#19Kaio Jorge,muscular problems,2021-08-23,39.0,Cruzeiro Ec,646.0,9.0,unknown injury,71.77777777777777,True
#19Kaio Jorge,muscular problems,2021-02-15,53.0,Cruzeiro Ec,646.0,9.0,unknown injury,71.77777777777777,True
#26LautaroDíaz,Thigh problems,2024-08-26,11.0,Cruzeiro Ec,99.0,4.0,Thigh problems,24.75,True
#26LautaroDíaz,unknown injury,2024-03-01,58.0,Cruzeiro Ec,99.0,4.0,Thigh problems,24.75,True
#26LautaroDíaz,Muscle injury,2023-05-19,15.0,Cruzeiro Ec,99.0,4.0,Thigh problems,24.75,True
#26LautaroDíaz,Sore muscles,2022-01-30,15.0,Cruzeiro Ec,99.0,4.0,Thigh problems,24.75,True
#29LucasRomero,Torn muscle bundle,2022-09-27,17.0,Cruzeiro Ec,40.0,2.0,Torn muscle bundle,20.0,False
#29LucasRomero,Torn muscle bundle,2021-08-09,23.0,Cruzeiro Ec,40.0,2.0,Torn muscle bundle,20.0,False
#16Lucas Silva,heart problems,2016-07-09,177.0,Cruzeiro Ec,,,,,
#25LucasVillalba,Muscle fatigue,2025-05-05,6.0,Cruzeiro Ec,61.0,2.0,Hamstring injury,30.5,True
#25LucasVillalba,Hamstring injury,2024-12-02,30.0,Cruzeiro Ec,61.0,2.0,Hamstring injury,30.5,True
#25LucasVillalba,Ligament injury,2023-11-18,31.0,Cruzeiro Ec,61.0,2.0,Hamstring injury,30.5,True
#25LucasVillalba,Corona virus,2020-08-13,15.0,Cruzeiro Ec,61.0,2.0,Hamstring injury,30.5,True
#23Marlon,Chest injury,2024-07-08,14.0,Cruzeiro Ec,162.0,8.0,Chest injury,20.25,True
#23Marlon,Tear of the lateral meniscus,2022-10-23,41.0,Cruzeiro Ec,162.0,8.0,Chest injury,20.25,True
#23Marlon,unknown injury,2022-09-30,15.0,Cruzeiro Ec,162.0,8.0,Chest injury,20.25,True
#23Marlon,Corona virus,2021-02-17,11.0,Cruzeiro Ec,162.0,8.0,Chest injury,20.25,True
#23Marlon,Hamstring injury,2020-09-08,15.0,Cruzeiro Ec,162.0,8.0,Chest injury,20.25,True
#23Marlon,Knee injury,2019-12-07,24.0,Cruzeiro Ec,162.0,8.0,Chest injury,20.25,True
#17Marquinhos,Hamstring injury,2024-07-29,22.0,Cruzeiro Ec,37.0,2.0,Hamstring injury,18.5,False
#17Marquinhos,Hamstring injury,2024-06-22,15.0,Cruzeiro Ec,37.0,2.0,Hamstring injury,18.5,False
#14MateoGamarra,Knee bruise,2024-09-20,6.0,Cruzeiro Ec,12.0,2.0,Knee bruise,6.0,False
#14MateoGamarra,Calf injury,2024-05-06,6.0,Cruzeiro Ec,12.0,2.0,Knee bruise,6.0,False
